-0.7240388673767146, -0.34790398102066433, 2.8303899987665897, -2.54032606205873, 1.3329587647643253, 2.7596249683074614, 0.850582268802067
-0.8476247107214451, -0.24865337434160795, 2.646389957981679, -2.7122846309900472, 1.6768609673181123, 2.404034581487979, 1.0850839438327968
-0.942929264899291, 0.04209566201914572, 2.5474962447687965, -2.76287641945843, 1.9600138465430001, 2.054155480432431, 1.2840480228524942
-1.1376657056612398, 0.23960949586697666, 2.3982043509345843, -2.8092857531061624, 2.135778577421661, 1.5506579257617688, 1.5156013313054126
-1.216926113970265, 0.4054552428629242, 2.3782334822090148, -2.6994176989652914, 2.219176318602818, 1.1873088215563157, 1.6657158062798758
-1.338766109181107, 0.4946536502022663, 2.227640956477601, -2.575789546389314, 2.1758045846322536, 0.7708047557530344, 1.7399526792165687
-1.3751128473742091, 0.568891218574763, 2.171421356531962, -2.4052340751253696, 2.121021581360907, 0.4994815352086179, 1.7752333409482866
-1.358739113675965, 0.6700683543219087, 2.0064793084915746, -2.2436457221678223, 2.052636835081402, 0.16300060405253303, 1.7294061720117666
-1.2924730774651307, 0.7573843221369934, 1.9200471563846238, -2.0690070090493666, 1.9946766717206674, -0.050752590379561785, 1.671668911991935
-1.2108172134188644, 0.9056711417914866, 1.789658053540221, -1.9051520169130807, 1.9787765510409225, -0.314807316541694, 1.4830319434997965
-1.133393764845729, 1.016369136938943, 1.7253192965623871, -1.7646617750294646, 1.9696393773277634, -0.4915092693559163, 1.3253366215497575
-1.0506804615081313, 1.1708607810190008, 1.6261015664123473, -1.6307472752632641, 1.9909487907111754, -0.6947117370207283, 1.0891721281288742
-0.9868575120549032, 1.2776200749612137, 1.5706296549935048, -1.486666216858831, 1.9979787379467053, -0.8228265285777344, 0.9088056562664308
-0.9132050490924735, 1.421242801569715, 1.493999497922335, -1.3351641732537263, 2.014931789592461, -0.9687328806085151, 0.6867058907540635
-0.8537251249606564, 1.5139581431477869, 1.4594557373719639, -1.1789272696112805, 2.0201534062824402, -1.0468257774160663, 0.5199902407714342
-0.8081399445881351, 1.6547019058167238, 1.4608827537929434, -1.0382109096583945, 1.996736936673905, -1.089371533796465, 0.35182547282768906
-0.7601844177760059, 1.7321915796192573, 1.474579167086604, -0.9066199586839521, 1.9779362111009873, -1.101843902434214, 0.2311271841153657
-0.7235880575551095, 1.775604718129142, 1.4884191724557339, -0.8073174649732946, 1.9627466025980551, -1.0975023136683686, 0.15263363504699218
-0.6857748260697653, 1.8090872180867135, 1.4903402051867678, -0.7542370410560556, 1.9530859637359534, -1.0842902199448972, 0.11415370726142576
-0.3902233335085379, 1.7501020413442578, 0.8403277122861033, -0.22924505085794067, 2.8506926562622024, -1.417026666483551, -0.35668663982214976
0.25, 0.0
